GeneID	max_transcript
HLA-L	7389
HLCS	241585
HLF	60227
HLTF	56470
HLX	5615
HM13	55157
HM13-AS1	5676
HMBOX1	162867
HMBS	8672
HMCES	27353
HMCN1	456558
HMG20A	64952
HMG20B	6139
HMGA1	9358
HMGA2	141831
HMGB1	160883
HMGB2	2982
HMGB3	10261
HMGCL	23582
HMGCLL1	144841
HMGCR	24948
HMGCS1	25942
HMGN1	6773
HMGN2	4202
HMGN3	33437
HMGN3-AS1	3126
HMGN4	8567
HMGN5	88214
HMGXB3	52389
HMGXB4	38314
HMMR	31309
HMOX1	13111
HMOX2	35644
HMSD	12534
HMX1	25763
HMX3	3453
HNF1B	58628
HNMT	51891
HNRNPA0	8712
HNRNPA1	6361
HNRNPA1L2	26261
HNRNPA1P10	1353
HNRNPA2B1	10819
HNRNPA3	11265
HNRNPA3P1	3005
HNRNPAB	6630
HNRNPC	60343
HNRNPCL1	1379
HNRNPD	21493
HNRNPDL	7661
HNRNPF	23631
HNRNPH1	20604
HNRNPH3	11503
HNRNPK	12699
HNRNPKP3	7865
HNRNPL	15977
HNRNPLL	40959
HNRNPM	44137
HNRNPR	39594
HNRNPU	14246
HNRNPUL1	45230
HNRNPUL2	14827
HOGA1	28453
HOMER1	141498
HOMER2	103736
HOMER3	12014
HOMEZ	13710
HOOK1	61373
HOOK2	12549
HOOK3	133554
HOTAIR	12648
HOTAIRM1	4164
HOTTIP	6838
HOXA1	3005
HOXA10	9256
HOXA10-AS	3016
HOXA10-HOXA9	17823
HOXA11	4075
HOXA11-AS	3885
HOXA13	5720
HOXA2	2329
HOXA3	20830
HOXA4	2232
HOXA5	2629
HOXA6	2378
HOXA7	2956
HOXA9	3099
HOXA-AS2	6841
HOXA-AS3	15564
HOXB13	3985
HOXB2	2375
HOXB3	33509
HOXB4	2843
HOXB5	2484
HOXB6	9235
HOXB7	3784
HOXB8	2946
HOXB9	5201
HOXB-AS1	6890
HOXB-AS3	15992
HOXC10	5132
HOXC11	4517
HOXC13	7713
HOXC13-AS	4315
HOXC4	39142
HOXC5	18472
HOXC6	13935
HOXC8	3784
HOXC9	3175
HOXC-AS1	988
HOXC-AS2	1577
HOXD1	2239
HOXD10	3159
HOXD11	2474
HOXD13	3223
HOXD3	15791
HOXD4	1676
HOXD8	2990
HOXD9	2217
HP1BP3	47041
HPCAL1	124699
HPCAL4	12837
HPDL	1784
HPF1	28474
HPGD	32721
HPRT1	40503
HPS1	30765
HPS3	44094
HPS4	40754
HPS5	43504
HPS6	2687
HPSE	42692
HRAS	3334
HRAT92	4841
HRK	25297
HROB	20546
HS1BP3	33280
HS2ST1	195347
HS3ST3A1	107897
HS3ST3B1	48323
HS3ST4	445726
HS6ST1	53388
HS6ST2	335355
HS6ST3	748723
HSBP1	11759
HSBP1L1	6179
HSCB	15469
HSD11B1L	7495
HSD11B2	6430
HSD17B1	2291
HSD17B10	3118
HSD17B11	54672
HSD17B12	175874
HSD17B4	89835
HSD17B6	24466
HSD17B7	22116
HSD17B7P2	22125
HSD17B8	2180
HSD3B7	3940
HSDL1	23056
HSDL2	92496
HSF1	23116
HSF2	33568
HSF4	6180
HSP90AA1	59007
HSP90AB1	7722
HSP90AB4P	3134
HSP90B1	17516
HSP90B2P	2751
HSPA12A	178530
HSPA13	12030
HSPA14	33435
HSPA1A	2399
HSPA1B	2520
HSPA1L	5664
HSPA2	2768
HSPA4	54436
HSPA4L	58937
HSPA5	6490
HSPA8	4647
HSPA9	21642
HSPB1	1619
HSPB11	24747
HSPB6	2463
HSPB8	15956
HSPBAP1	53832
HSPBP1	18160
HSPD1	13690
HSPE1	3070
HSPG2	115066
HSPH1	27414
HTATIP2	20098
HTATSF1	15265
HTATSF1P2	4930
HTR1D	2834
HTR6	16091
HTR7	117216
HTR7P1	4388
HTRA1	53354
HTRA2	4151
HTRA3	37344
HTT	169279
HUNK	131044
HUS1	16327
HUWE1	154623
HYAL2	5060
HYAL3	6573
HYKK	29809
HYLS1	17032
HYOU1	13017
HYPK	3827
IAH1	15176
IARS1	83488
IARS2	53909
IBA57	16453
IBTK	77757
ICA1	149427
ICA1L	98615
ICAM1	15495
ICAM3	5848
ICAM4	1565
ICAM5	6826
ICE1	67543
ICE2	59533
ICMT	14771
ICOSLG	18114
ID1	1221
ID2	2405
ID3	1575
ID4	4825
IDE	122411
IDH1	18916
IDH2	19422
IDH3A	22579
IDH3B	5821
IDH3G	8607
IDI1	17552
IDI2-AS1	21564
IDNK	21081
IDS	28318
IDUA	17560
IER2	4500
IER3	1348
IER3IP1	23529
IER5	4200
IER5L	2709
IFFO1	17081
IFFO2	52396
IFI16	55174
IFI27	5954
IFI27L1	21399
IFI27L2	1823
IFI30	4304
IFI35	7672
IFI44L	25697
IFI6	6128
IFIH1	51610
IFIT1	13941
IFIT2	7225
IFIT3	12971
IFIT5	6429
IFITM1	1232
IFITM2	1303
IFNAR1	34894
IFNAR2	35725
IFNGR1	21946
IFNGR2	34625
IFNLR1	33117
IFRD1	54059
IFRD2	4863
IFT122	80471
IFT140	101645
IFT172	45366
IFT20	7164
IFT22	10898
IFT27	17908
IFT43	98320
IFT46	21548
IFT52	56362
IFT57	61612
IFT74	119144
IFT81	94436
IFT88	124287
IFTAP	64798
IGBP1	32876
IGBP1P1	574
IGDCC3	50875
IGDCC4	41462
IGF1R	315991
IGF2BP1	58760
IGF2BP2	181912
IGF2BP3	160282
IGF2R	142403
IGFBP2	31607
IGFBP4	14275
IGFBP5	23444
IGFBP6	4673
IGFBP7	79612
IGFBPL1	17926
IGFL4	38447
IGFLR1	3651
IGFN1	38128
IGHMBP2	36750
IGIP	3455
IGSF1	15923
IGSF3	93357
IGSF8	7489
IGSF9	18572
IGSF9B	48386
IK	14651
IKBIP	31364
IKBKB	61351
IKBKG	22818
IKZF2	152755
IKZF3	106593
IKZF4	30931
IKZF5	17988
IL10RB	30854
IL10RB-DT	628
IL11	6081
IL11RA	9716
IL12A	7184
IL12RB2	89536
IL13RA1	66927
IL15RA	26370
IL17D	19755
IL17RA	30735
IL17RB	19226
IL17RC	16547
IL17RD	80335
IL17RE	13788
IL18BP	3895
IL18R1	42980
IL1RAP	145665
IL20RA	45209
IL27RA	21456
IL32	4416
IL3RA	46073
IL4R	50804
IL6R	64107
IL6ST	59866
ILDR2	67353
ILF2	9240
ILF3	38158
ILF3-DT	2010
ILK	7166
ILKAP	33293
ILRUN	109476
ILVBL	10799
IMMP1L	77221
IMMP2L	899848
IMMT	51838
IMP3	1238
IMP4	5069
IMPA1	29438
IMPA2	49370
IMPACT	26860
IMPAD1	35936
IMPDH1	17705
IMPDH2	5069
INA	13208
INAFM1	1300
INAFM2	3023
INAVA	24211
INCA1	9480
INCENP	29155
INE1	1007
INF2	32917
ING1	9637
ING2	7371
ING3	26437
ING4	12818
ING5	34787
INHA	3401
INHBB	5667
INHBC	17278
INHBE	2718
INIP	34191
INKA2	33733
INO80	137399
INO80C	29627
INO80D	92453
INO80E	9550
INPP1	28076
INPP4A	149534
INPP4B	823375
INPP5A	245693
INPP5B	86360
INPP5D	147561
INPP5E	11226
INPP5F	103097
INPP5J	11774
INPP5K	22035
INPPL1	14377
INSIG1	12463
INSIG2	22526
INSM1	2844
INSR	182149
INSYN1	16939
INTS1	34112
INTS10	34934
INTS11	13102
INTS12	26096
INTS13	32800
INTS14	32351
INTS2	62615
INTS3	46758
INTS4	115948
INTS4P1	93192
INTS5	6454
INTS6	91459
INTS6L	61877
INTS7	95261
INTS8	58459
INTS9	122523
INTU	93780
INVS	202990
IP6K1	62248
IP6K2	29275
IPMK	76377
IPO11	215843
IPO13	21072
IPO4	8699
IPO5	70621
IPO5P1	19197
IPO7	63475
IPO8	66881
IPO9	55133
IPP	56487
IPPK	56948
IQCB1	65318
IQCC	3011
IQCD	25648
IQCE	55762
IQCG	70944
IQCH	247018
IQCH-AS1	118233
IQCK	142011
IQGAP1	113997
IQGAP2	304847
IQGAP3	47160
IQSEC1	176386
IQSEC2	88474
IRAIN	5355
IRAK1	9395
IRAK1BP1	35551
IRAK2	78826
IRAK4	30599
IREB2	64025
IRF1	9164
IRF2	86820
IRF2BP1	2533
IRF2BP2	5256
IRF2BPL	4165
IRF3	6306
IRF4	19691
IRF5	13006
IRF6	20552
IRF7	3401
IRF8	23443
IRF9	5300
IRGQ	11768
IRS1	67473
IRS2	33888
IRS4	3880
IRX3	3483
IRX5	3618
IRX6	6553
ISCA1	17990
ISCA2	3341
ISCU	7921
ISG15	1042
ISG20	20851
ISG20L2	6875
ISL1	11281
ISL2	5702
ISM1	79377
ISM2	24421
ISOC1	19277
ISOC2	8657
IST1	36229
ISY1	33648
ISYNA1	3745
ITCH	148500
ITFG1	306886
ITFG2	47123
ITGA1	171293
ITGA2	105427
ITGA2B	17468
ITGA3	34371
ITGA4	81553
ITGA5	24005
ITGA6	79122
ITGA7	27838
ITGA8	206386
ITGA9	371366
ITGAE	86560
ITGAV	90845
ITGB1	57912
ITGB1BP1	20052
ITGB3BP	82503
ITGB4	36359
ITGB5	139462
ITGB8	84854
ITIH4	17711
ITM2B	37148
ITM2C	15063
ITPA	17951
ITPK1	179011
ITPKA	9677
ITPKB	107485
ITPKC	23748
ITPR1	354492
ITPR2	497842
ITPR3	75240
ITPRID2	39007
ITPRIP	28765
ITPRIPL2	7698
ITSN1	257360
ITSN2	157672
IVD	30152
IVNS1ABP	20855
IWS1	45677
IZUMO4	2675
JADE1	65524
JADE2	58912
JADE3	148966
JAG1	36315
JAG2	27780
JAGN1	3737
JAK1	234517
JAK2	143097
JAKMIP2	197287
JAM2	78304
JAM3	82928
JARID2	275973
JAZF1	350215
JCAD	102690
JDP2	46383
JHY	81103
JKAMP	20963
JMJD1C	354664
JMJD4	4222
JMJD6	13770
JMJD7	9489
JMJD8	2664
JMY	91080
JOSD1	15860
JOSD2	5358
JPH1	86840
JPH2	80597
JPH3	96320
JPT1	19263
JPT2	23807
JPX	126058
JRK	12507
JRKL	3548
JTB	3405
JUNB	1829
JUND	1928
JUP	32161
KALRN	631644
KANK1	275815
KANK2	33275
KANSL1	197202
KANSL1L	149988
KANSL2	29027
KANSL3	45140
KANTR	53851
KARS1	19963
KAT14	46163
KAT2A	8256
KAT2B	113958
KAT5	7352
KAT6A	122508
KAT6B	207369
KAT7	46345
KAT8	13695
KATNA1	53929
KATNAL1	104921
KATNAL2	184649
KATNB1	21474
KATNBL1	69422
KATNBL1P6	2155
KAZALD1	6142
KAZN	519358
KBTBD11	33259
KBTBD2	23588
KBTBD3	26640
KBTBD4	6818
KBTBD6	5233
KBTBD7	4735
KBTBD8	12901
KC6	40406
KCMF1	88311
KCNA3	19893
KCNAB2	108504
KCNAB3	7576
KCNB2	401124
KCNC1	48276
KCNC3	21596
KCNC4	38810
KCND1	10464
KCNG1	19451
KCNG3	51965
KCNH2	33360
KCNH3	19304
KCNIP2	17946
KCNIP3	88730
KCNJ11	4097
KCNJ12	43513
KCNJ14	11406
KCNJ2	10510
KCNJ2-AS1	2441
KCNJ3	159771
KCNJ4	28871
KCNJ8	9751
KCNK1	58408
KCNK12	61695
KCNK2	231548
KCNK5	40504
KCNK6	12231
KCNMA1	768204
KCNMB3	27301
KCNMB4	68002
KCNQ1OT1	91670
KCNQ2	72447
KCNQ4	56665
KCNQ5	576789
KCNS3	55111
KCTD1	202562
KCTD10	28645
KCTD11	3054
KCTD12	6230
KCTD13	19886
KCTD15	18891
KCTD17	11654
KCTD18	21107
KCTD19	37309
KCTD2	33315
KCTD20	48376
KCTD21	17377
KCTD3	54503
KCTD5	26507
KCTD6	10258
KCTD7	14348
KCTD8	274906
KCTD9	30585
KDELR1	8975
KDELR2	23063
KDELR3	15351
KDF1	10906
KDM1A	64221
KDM1B	68432
KDM2A	138816
KDM2B	151927
KDM3A	51345
KDM3B	84342
KDM4A	55369
KDM4B	184484
KDM4C	418259
KDM4D	25810
KDM5A	109263
KDM5B	84285
KDM5C	48930
KDM6A	239591
KDM6B	14884
KDM7A	92237
KDM7A-DT	2379
KDM8	18242
KDSR	39480
KEAP1	17231
KHDC1	68844
KHDC4	21368
KHDRBS1	46982
KHDRBS3	190153
KHK	13990
KHNYN	12055
KHSRP	11709
KIAA0040	36001
KIAA0100	30719
KIAA0232	101440
KIAA0319	102084
KIAA0319L	123911
KIAA0355	101017
KIAA0513	66471
KIAA0556	230225
KIAA0586	123897
KIAA0753	62564
KIAA0754	7409
KIAA0895	66205
KIAA0895L	8364
KIAA0930	48527
KIAA1109	192156
KIAA1143	12875
KIAA1191	15746
KIAA1211L	142379
KIAA1217	853116
KIAA1257	94129
KIAA1324L	182748
KIAA1328	403013
KIAA1522	33140
KIAA1549	150008
KIAA1549L	297992
KIAA1586	8707
KIAA1614	38717
KIAA1656	9094
KIAA1671	169474
KIAA1841	72161
KIAA1958	182570
KIAA2013	6836
KIAA2026	89460
KIDINS220	116532
KIF11	62265
KIF13A	228452
KIF13B	195792
KIF14	69251
KIF15	91462
KIF16B	301344
KIF17	53993
KIF18A	87537
KIF18B	23062
KIF1A	106544
KIF1B	171033
KIF1C	30451
KIF20A	8608
KIF20B	73353
KIF21A	149892
KIF21B	54324
KIF22	14633
KIF23	34078
KIF24	76888
KIF26A	42175
KIF26B	554447
KIF27	87442
KIF2A	84819
KIF2C	27929
KIF3A	44915
KIF3B	57357
KIF3C	55899
KIF4A	130782
KIF4B	4379
KIF5A	36589
KIF5B	47409
KIF5C	151532
KIF6	395418
KIF7	27490
KIF9	54821
KIF9-AS1	79746
KIFAP3	153409
KIFBP	28177
KIFC1	18076
KIFC2	7865
KIFC3	45036
KIN	37031
KIRREL1	106989
KISS1R	3672
KIT	82787
KITLG	87680
KIZ	120645
KLC1	72363
KLC2	10566
KLC3	10769
KLC4	15462
KLF10	6941
KLF11	11286
KLF12	447917
KLF13	108850
KLF15	14773
KLF16	11180
KLF3	37318
KLF4	4917
KLF5	22566
KLF6	9285
KLF7	93108
KLF8	383407
KLF9	30060
KLHDC10	65171
KLHDC2	18232
KLHDC3	7044
KLHDC4	58174
KLHDC8A	21025
KLHDC8B	4888
KLHDC9	1985
KLHL11	16904
KLHL12	37478
KLHL13	219527
KLHL14	100350
KLHL15	43465
KLHL17	5135
KLHL18	63872
KLHL2	115586
KLHL20	71706
KLHL21	12145
KLHL22	54276
KLHL23	18046
KLHL24	48893
KLHL25	35599
KLHL26	34692
KLHL28	37623
KLHL29	323427
KLHL3	118589
KLHL31	17840
KLHL36	19175
KLHL4	152248
KLHL41	16555
KLHL42	22807
KLHL5	81402
KLHL7	72129
KLHL8	60514
KLHL9	5739
KLKP1	14302
KLLN	4277
KLRA1P	11357
KLRG1	60700
KLRG2	30983
KMT2A	90340
KMT2B	20861
KMT2C	301078
KMT2D	36349
KMT2E	100812
KMT2E-AS1	3599
KMT5A	25221
KMT5B	58785
KMT5C	8245
KNDC1	66193
KNL1	70092
KNOP1	16290
KNSTRN	11567
KNTC1	99147
KPNA1	93035
KPNA2	11119
KPNA3	93361
KPNA4	70564
KPNA5	60656
KPNA6	68507
KPNB1	35586
KPTN	9069
KRAS	45683
KRBA1	19564
KRBA2	8051
KRBOX4	27450
KRCC1	28578
KREMEN1	95298
KREMEN2	4105
KRI1	12925
KRIT1	47131
KRR1	20746
KRT10	4497
KRT17	5133
KRT18	4030
KRT19	4691
KRT222	10512
KRT8	52669
KRTAP19-1	661
KRTAP5-1	941
KRTCAP2	3920
KRTCAP3	4115
KSR1	169987
KSR2	515978
KTN1	104377
KTN1-AS1	3935
KXD1	11625
KYAT1	49410
KYAT3	71704
L1CAM	24657
L2HGDH	69795
L3HYPDH	11802
L3MBTL1	34198
L3MBTL2	25959
L3MBTL3	122857
L3MBTL4	460553
LACC1	14754
LACTB	20200
LACTB2	31919
LAD1	18491
LAGE3	1488
LAMA1	176055
LAMA2	633427
LAMA3	266769
LAMA4	146636
LAMA5	58247
LAMB1	79362
LAMB2	11936
LAMB2P1	1542
LAMB3	37552
LAMC1	122172
LAMC2	58863
LAMC3	85299
LAMP1	26433
LAMP2	43201
LAMP3	40519
LAMTOR1	6005
LAMTOR2	3724
LAMTOR3	16208
LAMTOR4	5285
LAMTOR5	6669
LANCL1	45526
LANCL2	68294
LANCL3	112802
LAP3	30663
LAPTM4A	18978
LAPTM4B	77225
LARGE1	650362
LARGE2	7475
LARP1	134624
LARP1B	161614
LARP4	79196
LARP4B	124791
LARP6	25026
LARP7	20628
LARS1	69761
LARS2	160831
LAS1L	22224
LASP1	51911
LAT2	19828
LATS1	59948
LATS2	88550
LAYN	21465
LBH	28494
LBHD1	8966
LBR	27353
LBX1-AS1	9265
LBX2	5799
LBX2-AS1	2472
LCA5	52439
LCAT	4370
LCLAT1	196979
LCMT1	66486
LCMT1-AS1	10991
LCMT2	6924
LCOR	163658
LCORL	180676
LCP1	56254
LDAH	139116
LDB1	13879
LDHA	13862
LDHB	22513
LDHC	39744
LDLR	44357
LDLRAD3	288155
LDLRAD4	433991
LDLRAP1	25280
LDOC1	3894
LEF1	121411
LEMD2	17917
LEMD3	78772
LENG1	4560
LENG8	12819
LENG8-AS1	4224
LEO1	33776
LEPR	216841
LEPROT	15339
LEPROTL1	42940
LETM1	44677
LETM2	23083
LETMD1	20627
LGALS1	4166
LGALS3	16171
LGALS3BP	8668
LGALS8	34765
LGALS9	18372
LGALSL	7217
LGI2	32099
LGI4	10546
LGMN	44817
LGR4	106829
LGR5	146510
LHFPL2	163542
LHFPL4	55461
LHFPL6	260301
LHPP	152318
LHX1	7140
LHX1-DT	75025
LHX2	21533
LHX4	48720
LHX4-AS1	5018
LHX6	26375
LHX9	18106
LIAS	20450
LIF	6306
LIFR	120737
LIG1	55158
LIG3	29231
LIG4	10905
LIMA1	107732
LIMCH1	340437
LIMD1	91589
LIMD2	4237
LIME1	3406
LIMK1	38721
LIMK2	67782
LIMS1	153575
LIN28B	126225
LIN37	5943
LIN52	116537
LIN54	88337
LIN7A	145394
LIN7B	4090
LIN7C	12351
LIN9	78610
LINC00106	2373
LINC00115	1316
LINC00173	3078
LINC00174	24364
LINC00205	9302
LINC00265	61055
LINC00294	3304
LINC00324	3413
LINC00339	6033
LINC00342	19929
LINC00346	6321
LINC00461	146559
LINC00467	49780
LINC00472	12880
LINC00476	69889
LINC00477	17204
LINC00526	1305
LINC00537	6088
LINC00621	39977
LINC00623	43573
LINC00630	195369
LINC00634	6755
LINC00638	2517
LINC00641	6821
LINC00649	40064
LINC00662	3447
LINC00663	20041
LINC00665	18657
LINC00667	8406
LINC00673	189482
LINC00674	34374
LINC00680	15612
LINC00685	2174
LINC00693	183059
LINC00852	1327
LINC00857	11947
LINC00863	14566
LINC00869	72511
LINC00888	8404
LINC00893	12161
LINC00894	78239
LINC00896	2205
LINC00909	6061
LINC00910	19053
LINC00938	2201
LINC00957	5247
LINC00960	7022
LINC00963	25029
LINC00965	18203
LINC00987	22874
LINC00997	4638
LINC00999	24007
LINC01000	19757
LINC01001	11983
LINC01002	5193
LINC01003	1422
LINC01004	9418
LINC01006	168436
LINC01011	3204
LINC01012	16187
LINC01023	436
LINC01033	94181
LINC01061	5137
LINC01089	7679
LINC01106	9427
LINC01116	7993
LINC01123	8337
LINC01126	1644
LINC01128	31855
LINC01138	26961
LINC01144	1709
LINC01145	51953
LINC01176	13169
LINC01184	142735
LINC01252	16371
LINC01278	134537
LINC01311	1126
LINC01315	4808
LINC01347	45430
LINC01355	4209
LINC01356	30474
LINC01372	4050
LINC01399	111232
LINC01410	12021
LINC01411	190785
LINC01424	2475
LINC01500	189040
LINC01521	4396
LINC01530	2597
LINC01534	2010
LINC01535	13650
LINC01547	6629
LINC01560	2511
LINC01578	15904
LINC01605	87449
LINC01623	4075
LINC01694	9402
LINC01703	6714
LINC01719	6203
LINC01772	7533
LINC01783	1761
LINC01806	4311
LINC01881	71870
LINC01963	3303
LINC01970	2768
LINC02035	5903
LINC02043	14641
LINC02067	21815
LINC02076	3229
LINC02088	20273
LINC02154	37404
LINC02210	26744
LINC02246	101830
LINC02249	18533
LINC02256	43850
LINC02348	11553
LINC02381	6771
LINC02482	3153
LINC02593	2874
LINC02603	82741
LINC02604	2177
LINC02609	68654
LINC02693	23368
LINC02709	4763
LINC-PINT	168156
LINGO1	207876
LINS1	35260
LIPA	38470
LIPE	25874
LIPE-AS1	255207
LIPG	37127
LIPH	46326
LIPT1	8170
LIPT2	3205
LITAF	39744
LIX1L	24594
LLGL1	19239
LLGL2	49512
LLPH	14195
LMAN1	31441
LMAN2	20101
LMAN2L	34162
LMBR1	224196
LMBR1L	13760
LMBRD1	123000
LMBRD2	53480
LMCD1	72845
LMF1	127977
LMF2	4753
LMLN	83520
LMNA	55320
LMNB1	60397
LMNB2	28793
LMNTD2	5903
LMO2	33500
LMO4	20043
LMO7	239437
LMOD1	50092
LMTK2	102776
LMTK3	27918
LMX1B	87104
LNCTAM34A	9881
LNP1	54780
LNPEP	101432
LNPK	78938
LNX1	132185
LNX2	74616
LOC100128108	9776
LOC100128164	22750
LOC100128288	2128
LOC100128398	4312
LOC100128494	6619
LOC100128653	2427
LOC100129034	5711
LOC100129138	4048
LOC100129534	2246
LOC100129636	40723
LOC100129917	1699
LOC100130027	18230
LOC100130075	1057
LOC100130111	4228
LOC100130283	10948
LOC100130331	66144
LOC100130691	109183
LOC100130698	7650
LOC100130744	3835
LOC100130950	43996
LOC100130987	73848
LOC100130992	6476
LOC100132057	30062
LOC100132215	4555
LOC100132249	4098
LOC100132356	1784
LOC100132831	1979
LOC100133091	78642
LOC100133315	62950
LOC100133331	4592
LOC100134368	10719
LOC100134868	13468
LOC100190986	822109
LOC100233156	58668
LOC100270746	940
LOC100272217	2144
LOC100287015	2992
LOC100287042	2596
LOC100287329	13132
LOC100287467	4294
LOC100287497	41129
LOC100287808	2718
LOC100287846	3955
LOC100288069	13823
LOC100288175	6719
LOC100288203	19162
LOC100288637	797139
LOC100289230	1875
LOC100289361	622
LOC100294145	9591
LOC100335030	3159
LOC100379224	7844
LOC100419583	3875
LOC100420587	292305
LOC100499489	2504
LOC100505549	38952
LOC100505715	9999
LOC100505938	81056
LOC100506023	242095
LOC100506071	13629
LOC100506083	31107
LOC100506100	8781
LOC100506282	9178
LOC100506302	2490
LOC100506472	4968
LOC100506639	26535
LOC100506688	10163
LOC100506691	5270
LOC100506730	2489
LOC100506990	129832
LOC100507002	10282
LOC100507250	12488
LOC100507291	193516
LOC100507373	34111
LOC100507412	30472
LOC100507472	2053
LOC100507507	1870
LOC100507547	1564
LOC100507599	2035
LOC100507634	2047
LOC100652758	2383
LOC100996724	195806
LOC100996740	1726
LOC100996842	2118
LOC101559451	1299
LOC101926935	9354
LOC101927021	5584
LOC101927045	59244
LOC101927151	231538
LOC101927267	31945
LOC101927365	6443
LOC101927420	1070
LOC101927550	23314
LOC101927572	36615
LOC101927699	15976
LOC101927751	26940
LOC101927752	2621
LOC101927759	3371
LOC101927809	7434
LOC101927811	3461
LOC101927824	14432
LOC101927974	1828
LOC101927989	2263
LOC101928000	2447
LOC101928063	5974
LOC101928068	5665
LOC101928100	34737
LOC101928120	1154
LOC101928358	2363
LOC101928402	2108
LOC101928489	2228
LOC101928525	3174
LOC101928595	9026
LOC101928659	534
LOC101928764	14581
LOC101928841	14783
LOC101929141	6704
LOC101929188	2501
LOC101929234	2167
LOC101929243	1317
LOC101929322	62729
LOC101929479	29774
LOC101929599	64237
LOC101929705	78928
LOC101929709	40312
LOC101929718	3326
LOC101929748	2702
LOC101929767	22037
LOC101929950	40128
LOC101930071	11324
LOC101930085	4206
LOC102606465	61533
LOC102723360	22804
LOC102723439	22824
LOC102724135	30824
LOC102724156	11464
LOC102724488	18875
LOC102724532	4586
LOC102724593	15342
LOC102724814	6978
LOC102725021	34589
LOC102725072	10933
LOC103021295	463
LOC103344931	4236
LOC103611081	3998
LOC103908605	1490
LOC105369147	55280
LOC105370203	12324
LOC105370687	1741
LOC105371414	2189
LOC105371730	1909
LOC105371763	3600
LOC105371814	34123
LOC105371849	9383
LOC105371998	15024
LOC105372383	16955
LOC105372480	12298
LOC105372582	4842
LOC105373159	14262
LOC105373383	553
LOC105374297	5524
LOC105374727	1600
LOC105375304	27399
LOC105375690	20630
LOC105376114	5658
LOC105376805	1128
LOC105377763	16533
LOC105379152	4085
LOC107984035	123239
LOC107984036	2366
LOC107984507	4469
LOC107984974	38548
LOC107985246	27571
LOC107985770	9448
LOC107985911	42826
LOC107985939	7925
LOC107985946	1815
LOC108783654	2366
LOC112267871	1870
LOC112267983	1898
LOC112268124	2272
LOC112543491	2792
LOC112694756	17330
LOC143666	2077
LOC145694	18125
LOC150051	1254
LOC152048	2404
LOC153684	3134
LOC155060	12031
LOC171391	6706
LOC202181	53777
LOC220729	13854
LOC257396	5284
LOC283335	11249
LOC283683	20880
LOC283788	43293
LOC283922	35849
LOC284454	8402
LOC284581	34008
LOC285074	45738
LOC286437	2317
LOC339192	30834
LOC339539	31170
LOC339666	7678
LOC339803	3380
LOC341056	2045
LOC344967	14282
LOC349160	265568
LOC374443	41130
LOC388780	6223
LOC389641	5705
LOC389765	36877
LOC389831	43797
LOC389834	8204
LOC399815	19081
LOC399975	49386
LOC400464	75959
LOC400684	15489
LOC401127	1648
LOC401261	7827
LOC407835	1725
LOC440173	33675
LOC440300	17425
LOC440311	1701
LOC440570	3142
LOC441155	4193
LOC441204	142381
LOC441242	123800
LOC441455	1646
LOC494127	1339
LOC642361	1700
LOC642366	10595
LOC642846	30431
LOC643072	2748
LOC643387	2658
LOC644215	7310
LOC644285	5213
LOC644634	3507
LOC644656	1142
LOC644936	1382
LOC645513	44809
LOC646214	8227
LOC646471	3652
LOC646652	4623
LOC646762	39216
LOC646903	1963
LOC647070	5919
LOC648987	52710
LOC652276	27110
LOC653513	3587
LOC653653	1159
LOC727751	42769
LOC727896	3408
LOC728024	1490
LOC728392	1579
LOC728485	3925
LOC728554	9007
LOC728613	36448
LOC728673	2401
LOC728715	10357
LOC728739	621
LOC728743	6718
LOC728752	1413
LOC729218	43281
LOC729603	3130
LOC729683	2347
LOC729732	128532
LOC729737	5793
LOC729930	1104
LOC729970	35242
LOC730098	1893
LOC730101	4752
LOC730183	1353
LOC730202	678
LOC730268	38266
LOC90246	2751
LOC93622	1972
LONP1	28618
LONP2	118703
LONRF1	33636
LONRF2	50626
LONRF3	43741
LOX	15064
LOXL1	25674
LOXL1-AS1	10780
LOXL2	107223
LOXL3	21683
LOXL4	20503
LPAR1	165735
LPAR2	4564
LPAR3	81604
LPCAT1	62533
LPCAT2	77594
LPCAT3	42291
LPCAT4	8563
LPGAT1	87306
LPIN1	149863
LPIN2	96315
LPIN3	19761
LPL	28006
LPP	737650
LRAT	12278
LRATD1	19199
LRATD2	6035
LRBA	751291
LRCH1	199870
LRCH2	123476
LRCH3	97208
LRCH4	12118
LRFN1	8519
LRFN3	10250
LRFN4	3411
LRIF1	16754
LRIG1	121624
LRIG2	59062
LRIG3	48383
LRP1	84859
LRP10	9971
LRP11	45602
LRP12	99793
LRP1B	1899593
LRP2	235425
LRP2BP	15120
LRP3	14533
LRP4	61833
LRP5	136684
LRP5L	30159
LRP6	151018
LRP8	85700
LRPAP1	28810
LRPPRC	109765
LRR1	15975
LRRC1	129120
LRRC14	7180
LRRC20	83680
LRRC23	9407
LRRC26	1280
LRRC27	49315
LRRC28	139248
LRRC3	6686
LRRC34	19901
LRRC37A	42964
LRRC37A2	42962
LRRC37A3	65357
LRRC37A4P	226394
LRRC37A6P	6453
LRRC37A8P	6803
LRRC37B	46104
LRRC39	29825
LRRC4	4366
LRRC40	60774
LRRC41	24966
LRRC42	21818
LRRC45	7846
LRRC46	6048
LRRC47	17939
LRRC49	196858
LRRC4B	51542
LRRC57	10964
LRRC58	24845
LRRC59	16285
